Date,Mall,Equipment_ID,Vibration_mm_s,Temperature_C,Failure_Occurred
2025-03-21,Mall_7,Mall_7_Escalator_A,5.58,44.69,0
2025-03-22,Mall_7,Mall_7_Escalator_A,6.19,46.77,0
2025-03-23,Mall_7,Mall_7_Escalator_A,6.44,46.46,0
2025-03-24,Mall_7,Mall_7_Escalator_A,6.11,45.34,0
2025-03-25,Mall_7,Mall_7_Escalator_A,6.14,44.88,0
2025-03-26,Mall_7,Mall_7_Escalator_A,5.76,44.28,0
2025-03-27,Mall_7,Mall_7_Escalator_A,6.46,45.93,0
2025-03-28,Mall_7,Mall_7_Escalator_A,6.25,47.34,0
2025-03-29,Mall_7,Mall_7_Escalator_A,6.17,46.77,0
2025-03-30,Mall_7,Mall_7_Escalator_A,5.89,46.92,0
2025-03-31,Mall_7,Mall_7_Escalator_A,5.65,45.92,0
2025-04-01,Mall_7,Mall_7_Escalator_A,6.06,47.73,0
2025-04-02,Mall_7,Mall_7_Escalator_A,6.28,46.36,0
2025-04-03,Mall_7,Mall_7_Escalator_A,6.18,44.88,0
2025-04-04,Mall_7,Mall_7_Escalator_A,6.08,48.07,0
2025-04-05,Mall_7,Mall_7_Escalator_A,5.97,47.18,0
2025-04-06,Mall_7,Mall_7_Escalator_A,6.64,44.96,0
2025-04-07,Mall_7,Mall_7_Escalator_A,6.71,44.63,0
2025-04-08,Mall_7,Mall_7_Escalator_A,6.23,45.51,0
2025-04-09,Mall_7,Mall_7_Escalator_A,5.99,44.77,0
2025-04-10,Mall_7,Mall_7_Escalator_A,6.3,44.98,0
2025-04-11,Mall_7,Mall_7_Escalator_A,6.21,46.19,0
2025-04-12,Mall_7,Mall_7_Escalator_A,6.51,46.62,0
2025-04-13,Mall_7,Mall_7_Escalator_A,6.6,46.3,0
2025-04-14,Mall_7,Mall_7_Escalator_A,6.46,48.32,0
2025-04-15,Mall_7,Mall_7_Escalator_A,6.78,47.3,0
2025-04-16,Mall_7,Mall_7_Escalator_A,6.1,47.74,0
2025-04-17,Mall_7,Mall_7_Escalator_A,6.75,47.62,0
2025-04-18,Mall_7,Mall_7_Escalator_A,6.77,46.87,0
2025-04-19,Mall_7,Mall_7_Escalator_A,6.61,48.17,0
2025-04-20,Mall_7,Mall_7_Escalator_A,6.61,46.57,0
2025-04-21,Mall_7,Mall_7_Escalator_A,6.21,48.4,0
2025-04-22,Mall_7,Mall_7_Escalator_A,6.83,47.67,0
2025-04-23,Mall_7,Mall_7_Escalator_A,6.69,47.96,0
2025-04-24,Mall_7,Mall_7_Escalator_A,6.45,45.67,0
2025-04-25,Mall_7,Mall_7_Escalator_A,6.7,46.04,0
2025-04-26,Mall_7,Mall_7_Escalator_A,6.62,45.43,0
2025-04-27,Mall_7,Mall_7_Escalator_A,6.9,47.68,0
2025-04-28,Mall_7,Mall_7_Escalator_A,6.87,46.36,0
2025-04-29,Mall_7,Mall_7_Escalator_A,6.5,45.65,0
2025-04-30,Mall_7,Mall_7_Escalator_A,6.46,46.99,0
2025-05-01,Mall_7,Mall_7_Escalator_A,7.22,47.7,0
2025-05-02,Mall_7,Mall_7_Escalator_A,6.65,46.39,0
2025-05-03,Mall_7,Mall_7_Escalator_A,6.73,47.84,0
2025-05-04,Mall_7,Mall_7_Escalator_A,6.69,48.99,0
2025-05-05,Mall_7,Mall_7_Escalator_A,7.38,49.41,0
2025-05-06,Mall_7,Mall_7_Escalator_A,7.02,47.52,0
2025-05-07,Mall_7,Mall_7_Escalator_A,6.93,47.62,0
2025-05-08,Mall_7,Mall_7_Escalator_A,7.35,48.65,0
2025-05-09,Mall_7,Mall_7_Escalator_A,7.54,49.01,0
2025-05-10,Mall_7,Mall_7_Escalator_A,7.22,46.6,0
2025-05-11,Mall_7,Mall_7_Escalator_A,7.5,49.61,0
2025-05-12,Mall_7,Mall_7_Escalator_A,7.18,48.55,0
2025-05-13,Mall_7,Mall_7_Escalator_A,7.24,49.56,0
2025-05-14,Mall_7,Mall_7_Escalator_A,6.96,47.21,0
2025-05-15,Mall_7,Mall_7_Escalator_A,7.68,48.0,0
2025-05-16,Mall_7,Mall_7_Escalator_A,7.17,50.23,0
2025-05-17,Mall_7,Mall_7_Escalator_A,7.36,49.71,0
2025-05-18,Mall_7,Mall_7_Escalator_A,7.13,48.11,0
2025-05-19,Mall_7,Mall_7_Escalator_A,7.27,46.96,0
2025-05-20,Mall_7,Mall_7_Escalator_A,7.45,46.87,0
2025-05-21,Mall_7,Mall_7_Escalator_A,7.81,47.58,0
2025-05-22,Mall_7,Mall_7_Escalator_A,7.43,47.7,0
2025-05-23,Mall_7,Mall_7_Escalator_A,7.08,47.98,0
2025-05-24,Mall_7,Mall_7_Escalator_A,7.93,50.5,0
2025-05-25,Mall_7,Mall_7_Escalator_A,7.91,48.3,0
2025-05-26,Mall_7,Mall_7_Escalator_A,7.79,50.97,0
2025-05-27,Mall_7,Mall_7_Escalator_A,7.48,50.32,0
2025-05-28,Mall_7,Mall_7_Escalator_A,7.31,47.4,0
2025-05-29,Mall_7,Mall_7_Escalator_A,7.57,48.81,0
2025-05-30,Mall_7,Mall_7_Escalator_A,7.31,49.32,0
2025-05-31,Mall_7,Mall_7_Escalator_A,7.63,47.39,0
2025-06-01,Mall_7,Mall_7_Escalator_A,7.36,50.03,0
2025-06-02,Mall_7,Mall_7_Escalator_A,8.07,50.87,0
2025-06-03,Mall_7,Mall_7_Escalator_A,7.57,49.6,0
2025-06-04,Mall_7,Mall_7_Escalator_A,7.42,51.08,0
2025-06-05,Mall_7,Mall_7_Escalator_A,7.43,49.96,0
2025-06-06,Mall_7,Mall_7_Escalator_A,7.71,51.23,0
2025-06-07,Mall_7,Mall_7_Escalator_A,7.72,51.14,0
2025-06-08,Mall_7,Mall_7_Escalator_A,7.65,49.89,0
2025-06-09,Mall_7,Mall_7_Escalator_A,8.51,48.57,0
2025-06-10,Mall_7,Mall_7_Escalator_A,7.73,50.31,0
2025-06-11,Mall_7,Mall_7_Escalator_A,7.95,51.31,0
2025-06-12,Mall_7,Mall_7_Escalator_A,8.11,50.53,0
2025-06-13,Mall_7,Mall_7_Escalator_A,8.32,49.32,0
2025-06-14,Mall_7,Mall_7_Escalator_A,8.13,51.72,0
2025-06-15,Mall_7,Mall_7_Escalator_A,7.84,48.77,0
2025-06-16,Mall_7,Mall_7_Escalator_A,8.32,50.06,0
2025-06-17,Mall_7,Mall_7_Escalator_A,8.22,50.65,0
2025-06-18,Mall_7,Mall_7_Escalator_A,8.42,51.53,0
2025-06-19,Mall_7,Mall_7_Escalator_A,8.37,50.45,0
2025-06-20,Mall_7,Mall_7_Escalator_A,8.7,48.55,0
2025-06-21,Mall_7,Mall_7_Escalator_A,8.33,48.64,0
2025-06-22,Mall_7,Mall_7_Escalator_A,7.93,48.93,0
2025-06-23,Mall_7,Mall_7_Escalator_A,8.01,49.36,0
2025-06-24,Mall_7,Mall_7_Escalator_A,8.38,48.93,0
2025-06-25,Mall_7,Mall_7_Escalator_A,8.59,51.05,0
2025-06-26,Mall_7,Mall_7_Escalator_A,8.66,49.89,0
2025-06-27,Mall_7,Mall_7_Escalator_A,8.38,51.01,0
2025-06-28,Mall_7,Mall_7_Escalator_A,8.43,51.26,0
2025-06-29,Mall_7,Mall_7_Escalator_A,8.3,49.97,0
2025-06-30,Mall_7,Mall_7_Escalator_A,8.76,51.78,0
2025-07-01,Mall_7,Mall_7_Escalator_A,8.97,51.96,0
2025-07-02,Mall_7,Mall_7_Escalator_A,8.92,52.59,0
2025-07-03,Mall_7,Mall_7_Escalator_A,9.01,52.29,0
2025-07-04,Mall_7,Mall_7_Escalator_A,8.8,50.72,0
2025-07-05,Mall_7,Mall_7_Escalator_A,8.67,49.27,0
2025-07-06,Mall_7,Mall_7_Escalator_A,8.89,50.06,0
2025-07-07,Mall_7,Mall_7_Escalator_A,8.56,53.08,0
2025-07-08,Mall_7,Mall_7_Escalator_A,8.4,52.8,0
2025-07-09,Mall_7,Mall_7_Escalator_A,8.39,51.27,0
2025-07-10,Mall_7,Mall_7_Escalator_A,9.0,51.83,0
2025-07-11,Mall_7,Mall_7_Escalator_A,8.85,52.87,0
2025-07-12,Mall_7,Mall_7_Escalator_A,9.08,50.23,0
2025-07-13,Mall_7,Mall_7_Escalator_A,8.39,52.86,0
2025-07-14,Mall_7,Mall_7_Escalator_A,8.74,50.92,0
2025-07-15,Mall_7,Mall_7_Escalator_A,8.97,51.78,0
2025-07-16,Mall_7,Mall_7_Escalator_A,8.76,52.75,0
2025-07-17,Mall_7,Mall_7_Escalator_A,8.6,50.72,0
2025-07-18,Mall_7,Mall_7_Escalator_A,9.34,51.24,0
2025-07-19,Mall_7,Mall_7_Escalator_A,8.87,50.76,0
2025-07-20,Mall_7,Mall_7_Escalator_A,9.11,51.04,0
2025-07-21,Mall_7,Mall_7_Escalator_A,9.43,52.6,0
2025-07-22,Mall_7,Mall_7_Escalator_A,8.65,50.57,0
2025-07-23,Mall_7,Mall_7_Escalator_A,9.07,51.84,0
2025-07-24,Mall_7,Mall_7_Escalator_A,9.26,50.71,0
2025-07-25,Mall_7,Mall_7_Escalator_A,8.75,52.93,0
2025-07-26,Mall_7,Mall_7_Escalator_A,8.7,52.09,0
2025-07-27,Mall_7,Mall_7_Escalator_A,9.34,51.73,0
2025-07-28,Mall_7,Mall_7_Escalator_A,8.86,50.62,0
2025-07-29,Mall_7,Mall_7_Escalator_A,9.39,52.02,0
2025-07-30,Mall_7,Mall_7_Escalator_A,8.85,52.46,0
2025-07-31,Mall_7,Mall_7_Escalator_A,9.54,50.51,0
2025-08-01,Mall_7,Mall_7_Escalator_A,9.07,53.63,0
2025-08-02,Mall_7,Mall_7_Escalator_A,8.98,51.4,0
2025-08-03,Mall_7,Mall_7_Escalator_A,9.78,50.75,0
2025-08-04,Mall_7,Mall_7_Escalator_A,9.43,51.59,0
2025-08-05,Mall_7,Mall_7_Escalator_A,9.92,50.94,0
2025-08-06,Mall_7,Mall_7_Escalator_A,9.17,53.3,0
2025-08-07,Mall_7,Mall_7_Escalator_A,9.76,52.81,0
2025-08-08,Mall_7,Mall_7_Escalator_A,9.31,51.96,0
2025-08-09,Mall_7,Mall_7_Escalator_A,9.26,52.71,0
2025-08-10,Mall_7,Mall_7_Escalator_A,9.89,53.66,0
2025-08-11,Mall_7,Mall_7_Escalator_A,9.98,54.55,0
2025-08-12,Mall_7,Mall_7_Escalator_A,9.18,52.55,0
2025-08-13,Mall_7,Mall_7_Escalator_A,9.93,51.41,0
2025-08-14,Mall_7,Mall_7_Escalator_A,9.43,53.48,0
2025-08-15,Mall_7,Mall_7_Escalator_A,10.17,54.52,0
2025-08-16,Mall_7,Mall_7_Escalator_A,10.05,52.3,0
2025-08-17,Mall_7,Mall_7_Escalator_A,9.54,51.52,0
2025-08-18,Mall_7,Mall_7_Escalator_A,10.26,54.89,0
2025-08-19,Mall_7,Mall_7_Escalator_A,9.66,52.35,0
2025-08-20,Mall_7,Mall_7_Escalator_A,9.5,53.53,0
2025-08-21,Mall_7,Mall_7_Escalator_A,9.97,53.84,0
2025-08-22,Mall_7,Mall_7_Escalator_A,10.23,54.8,0
2025-08-23,Mall_7,Mall_7_Escalator_A,9.72,53.86,0
2025-08-24,Mall_7,Mall_7_Escalator_A,10.06,53.47,0
2025-08-25,Mall_7,Mall_7_Escalator_A,10.08,51.6,0
2025-08-26,Mall_7,Mall_7_Escalator_A,0.75,31.83,1
2025-08-27,Mall_7,Mall_7_Escalator_A,0.75,33.35,0
2025-08-28,Mall_7,Mall_7_Escalator_A,1.3,34.41,0
2025-08-29,Mall_7,Mall_7_Escalator_A,1.12,31.71,0
2025-08-30,Mall_7,Mall_7_Escalator_A,1.25,33.0,0
2025-08-31,Mall_7,Mall_7_Escalator_A,1.38,33.44,0
2025-09-01,Mall_7,Mall_7_Escalator_A,1.18,31.77,0
2025-09-02,Mall_7,Mall_7_Escalator_A,1.71,33.17,0
2025-09-03,Mall_7,Mall_7_Escalator_A,1.49,30.95,0
2025-09-04,Mall_7,Mall_7_Escalator_A,0.95,33.86,0
2025-09-05,Mall_7,Mall_7_Escalator_A,1.29,33.11,0
2025-09-06,Mall_7,Mall_7_Escalator_A,1.84,32.13,0
2025-09-07,Mall_7,Mall_7_Escalator_A,1.85,34.65,0
2025-09-08,Mall_7,Mall_7_Escalator_A,1.07,32.46,0
2025-09-09,Mall_7,Mall_7_Escalator_A,0.97,32.45,0
2025-09-10,Mall_7,Mall_7_Escalator_A,1.57,34.59,0
2025-09-11,Mall_7,Mall_7_Escalator_A,1.34,31.97,0
2025-09-12,Mall_7,Mall_7_Escalator_A,1.95,33.37,0
2025-09-13,Mall_7,Mall_7_Escalator_A,2.05,34.12,0
2025-09-14,Mall_7,Mall_7_Escalator_A,1.68,33.64,0
2025-09-15,Mall_7,Mall_7_Escalator_A,1.95,35.47,0
2025-09-16,Mall_7,Mall_7_Escalator_A,1.3,34.39,0
2025-09-17,Mall_7,Mall_7_Escalator_A,1.53,33.5,0
2025-09-18,Mall_7,Mall_7_Escalator_A,2.14,33.61,0
2025-09-19,Mall_7,Mall_7_Escalator_A,1.47,34.98,0
2025-09-20,Mall_7,Mall_7_Escalator_A,1.63,35.14,0
2025-09-21,Mall_7,Mall_7_Escalator_A,1.94,34.36,0
2025-09-22,Mall_7,Mall_7_Escalator_A,1.75,35.52,0
2025-09-23,Mall_7,Mall_7_Escalator_A,2.34,35.57,0
2025-09-24,Mall_7,Mall_7_Escalator_A,1.99,32.56,0
2025-09-25,Mall_7,Mall_7_Escalator_A,1.55,35.98,0
2025-09-26,Mall_7,Mall_7_Escalator_A,1.76,35.22,0
2025-09-27,Mall_7,Mall_7_Escalator_A,2.36,33.3,0
2025-09-28,Mall_7,Mall_7_Escalator_A,2.48,32.65,0
2025-09-29,Mall_7,Mall_7_Escalator_A,1.71,35.78,0
2025-09-30,Mall_7,Mall_7_Escalator_A,2.34,35.41,0
2025-10-01,Mall_7,Mall_7_Escalator_A,1.95,34.84,0
2025-10-02,Mall_7,Mall_7_Escalator_A,2.24,34.66,0
2025-10-03,Mall_7,Mall_7_Escalator_A,2.15,33.48,0
2025-10-04,Mall_7,Mall_7_Escalator_A,2.29,34.69,0
2025-10-05,Mall_7,Mall_7_Escalator_A,1.84,33.09,0
2025-10-06,Mall_7,Mall_7_Escalator_A,1.89,33.45,0
2025-10-07,Mall_7,Mall_7_Escalator_A,2.03,34.52,0
2025-10-08,Mall_7,Mall_7_Escalator_A,2.24,36.72,0
2025-10-09,Mall_7,Mall_7_Escalator_A,2.06,34.31,0
2025-10-10,Mall_7,Mall_7_Escalator_A,2.0,35.34,0
2025-10-11,Mall_7,Mall_7_Escalator_A,2.79,36.75,0
2025-10-12,Mall_7,Mall_7_Escalator_A,2.16,34.71,0
2025-10-13,Mall_7,Mall_7_Escalator_A,2.21,36.71,0
2025-10-14,Mall_7,Mall_7_Escalator_A,2.86,36.74,0
2025-10-15,Mall_7,Mall_7_Escalator_A,2.91,36.33,0
2025-10-16,Mall_7,Mall_7_Escalator_A,3.01,36.11,0
2025-10-17,Mall_7,Mall_7_Escalator_A,2.39,36.62,0
2025-10-18,Mall_7,Mall_7_Escalator_A,2.56,34.5,0
2025-10-19,Mall_7,Mall_7_Escalator_A,2.8,34.19,0
2025-10-20,Mall_7,Mall_7_Escalator_A,2.54,33.5,0
2025-10-21,Mall_7,Mall_7_Escalator_A,2.62,36.71,0
2025-10-22,Mall_7,Mall_7_Escalator_A,2.77,34.88,0
2025-10-23,Mall_7,Mall_7_Escalator_A,2.34,33.46,0
2025-10-24,Mall_7,Mall_7_Escalator_A,2.69,33.66,0
2025-10-25,Mall_7,Mall_7_Escalator_A,2.4,34.88,0
2025-10-26,Mall_7,Mall_7_Escalator_A,3.21,33.67,0
2025-10-27,Mall_7,Mall_7_Escalator_A,3.22,36.98,0
2025-10-28,Mall_7,Mall_7_Escalator_A,3.25,36.99,0
2025-10-29,Mall_7,Mall_7_Escalator_A,2.74,34.41,0
2025-10-30,Mall_7,Mall_7_Escalator_A,3.32,36.47,0
2025-10-31,Mall_7,Mall_7_Escalator_A,2.86,34.11,0
2025-11-01,Mall_7,Mall_7_Escalator_A,3.32,36.29,0
2025-11-02,Mall_7,Mall_7_Escalator_A,3.46,35.99,0
2025-11-03,Mall_7,Mall_7_Escalator_A,2.75,35.54,0
2025-11-04,Mall_7,Mall_7_Escalator_A,2.9,36.03,0
2025-11-05,Mall_7,Mall_7_Escalator_A,3.26,34.72,0
2025-11-06,Mall_7,Mall_7_Escalator_A,3.58,35.59,0
2025-11-07,Mall_7,Mall_7_Escalator_A,3.49,36.35,0
2025-11-08,Mall_7,Mall_7_Escalator_A,2.88,37.87,0
2025-11-09,Mall_7,Mall_7_Escalator_A,3.42,37.4,0
2025-11-10,Mall_7,Mall_7_Escalator_A,3.47,37.03,0
2025-11-11,Mall_7,Mall_7_Escalator_A,3.66,36.12,0
2025-11-12,Mall_7,Mall_7_Escalator_A,2.9,36.3,0
2025-11-13,Mall_7,Mall_7_Escalator_A,3.43,37.06,0
2025-11-14,Mall_7,Mall_7_Escalator_A,3.09,38.34,0
2025-11-15,Mall_7,Mall_7_Escalator_A,3.26,36.55,0
2025-11-16,Mall_7,Mall_7_Escalator_A,2.79,37.0,0
2025-11-17,Mall_7,Mall_7_Escalator_A,3.07,36.75,0
2025-11-18,Mall_7,Mall_7_Escalator_A,3.78,37.22,0
2025-11-19,Mall_7,Mall_7_Escalator_A,3.15,36.39,0
2025-11-20,Mall_7,Mall_7_Escalator_A,3.67,35.08,0
2025-11-21,Mall_7,Mall_7_Escalator_A,2.95,38.88,0
2025-11-22,Mall_7,Mall_7_Escalator_A,3.15,38.53,0
2025-11-23,Mall_7,Mall_7_Escalator_A,3.55,38.98,0
2025-11-24,Mall_7,Mall_7_Escalator_A,3.82,37.13,0
2025-11-25,Mall_7,Mall_7_Escalator_A,3.33,35.41,0
2025-11-26,Mall_7,Mall_7_Escalator_A,3.89,38.67,0
2025-11-27,Mall_7,Mall_7_Escalator_A,3.21,36.93,0
2025-11-28,Mall_7,Mall_7_Escalator_A,3.22,36.14,0
2025-11-29,Mall_7,Mall_7_Escalator_A,3.08,35.77,0
2025-11-30,Mall_7,Mall_7_Escalator_A,4.01,35.85,0
2025-12-01,Mall_7,Mall_7_Escalator_A,3.78,38.57,0
2025-12-02,Mall_7,Mall_7_Escalator_A,3.41,36.59,0
2025-12-03,Mall_7,Mall_7_Escalator_A,3.29,35.64,0
2025-12-04,Mall_7,Mall_7_Escalator_A,4.08,39.28,0
2025-12-05,Mall_7,Mall_7_Escalator_A,3.25,36.17,0
2025-12-06,Mall_7,Mall_7_Escalator_A,3.78,37.49,0
2025-12-07,Mall_7,Mall_7_Escalator_A,4.08,35.86,0
2025-12-08,Mall_7,Mall_7_Escalator_A,3.76,37.03,0
2025-12-09,Mall_7,Mall_7_Escalator_A,3.67,37.29,0
2025-12-10,Mall_7,Mall_7_Escalator_A,3.74,36.19,0
2025-12-11,Mall_7,Mall_7_Escalator_A,4.25,37.75,0
2025-12-12,Mall_7,Mall_7_Escalator_A,3.49,36.94,0
2025-12-13,Mall_7,Mall_7_Escalator_A,4.0,38.59,0
2025-12-14,Mall_7,Mall_7_Escalator_A,4.19,36.23,0
2025-12-15,Mall_7,Mall_7_Escalator_A,3.75,37.39,0
2025-12-16,Mall_7,Mall_7_Escalator_A,4.32,38.92,0
2025-12-17,Mall_7,Mall_7_Escalator_A,3.96,39.19,0
2025-12-18,Mall_7,Mall_7_Escalator_A,4.03,38.65,0
2025-12-19,Mall_7,Mall_7_Escalator_A,4.28,37.82,0
2025-12-20,Mall_7,Mall_7_Escalator_A,3.71,38.93,0
2025-12-21,Mall_7,Mall_7_Escalator_A,3.96,36.86,0
2025-12-22,Mall_7,Mall_7_Escalator_A,3.75,38.55,0
2025-12-23,Mall_7,Mall_7_Escalator_A,3.8,37.69,0
2025-12-24,Mall_7,Mall_7_Escalator_A,3.85,39.43,0
2025-12-25,Mall_7,Mall_7_Escalator_A,4.74,40.48,0
2025-12-26,Mall_7,Mall_7_Escalator_A,4.38,37.46,0
2025-12-27,Mall_7,Mall_7_Escalator_A,4.56,37.11,0
2025-12-28,Mall_7,Mall_7_Escalator_A,4.78,38.15,0
2025-12-29,Mall_7,Mall_7_Escalator_A,4.1,37.36,0
2025-12-30,Mall_7,Mall_7_Escalator_A,4.0,37.5,0
2022-01-01,Mall_7,Mall_7_Escalator_B,2.0,36.93,0
2022-01-02,Mall_7,Mall_7_Escalator_B,1.78,36.29,0
2022-01-03,Mall_7,Mall_7_Escalator_B,1.78,36.2,0
2022-01-04,Mall_7,Mall_7_Escalator_B,1.39,35.56,0
2022-01-05,Mall_7,Mall_7_Escalator_B,1.69,35.65,0
2022-01-06,Mall_7,Mall_7_Escalator_B,2.23,37.39,0
2022-01-07,Mall_7,Mall_7_Escalator_B,1.91,35.21,0
2022-01-08,Mall_7,Mall_7_Escalator_B,1.68,36.01,0
2022-01-09,Mall_7,Mall_7_Escalator_B,1.42,35.86,0
2022-01-10,Mall_7,Mall_7_Escalator_B,2.28,35.29,0
2022-01-11,Mall_7,Mall_7_Escalator_B,1.9,36.0,0
2022-01-12,Mall_7,Mall_7_Escalator_B,1.75,38.42,0
2022-01-13,Mall_7,Mall_7_Escalator_B,1.72,36.61,0
2022-01-14,Mall_7,Mall_7_Escalator_B,1.8,35.58,0
2022-01-15,Mall_7,Mall_7_Escalator_B,1.6,36.67,0
2022-01-16,Mall_7,Mall_7_Escalator_B,2.03,35.68,0
2022-01-17,Mall_7,Mall_7_Escalator_B,2.07,37.37,0
2022-01-18,Mall_7,Mall_7_Escalator_B,1.8,35.43,0
2022-01-19,Mall_7,Mall_7_Escalator_B,1.8,35.3,0
2022-01-20,Mall_7,Mall_7_Escalator_B,2.62,38.23,0
2022-01-21,Mall_7,Mall_7_Escalator_B,1.99,38.61,0
2022-01-22,Mall_7,Mall_7_Escalator_B,2.43,36.3,0
2022-01-23,Mall_7,Mall_7_Escalator_B,2.06,36.19,0
2022-01-24,Mall_7,Mall_7_Escalator_B,2.68,36.33,0
2022-01-25,Mall_7,Mall_7_Escalator_B,2.1,36.53,0
2022-01-26,Mall_7,Mall_7_Escalator_B,2.23,38.51,0
2022-01-27,Mall_7,Mall_7_Escalator_B,2.22,39.14,0
2022-01-28,Mall_7,Mall_7_Escalator_B,2.25,36.45,0
2022-01-29,Mall_7,Mall_7_Escalator_B,2.19,38.15,0
2022-01-30,Mall_7,Mall_7_Escalator_B,2.09,38.2,0
2022-01-31,Mall_7,Mall_7_Escalator_B,2.62,39.47,0
2022-02-01,Mall_7,Mall_7_Escalator_B,2.64,36.12,0
2022-02-02,Mall_7,Mall_7_Escalator_B,2.98,38.81,0
2022-02-03,Mall_7,Mall_7_Escalator_B,2.53,37.75,0
2022-02-04,Mall_7,Mall_7_Escalator_B,2.4,39.32,0
2022-02-05,Mall_7,Mall_7_Escalator_B,2.96,36.09,0
2022-02-06,Mall_7,Mall_7_Escalator_B,2.74,38.22,0
2022-02-07,Mall_7,Mall_7_Escalator_B,2.58,38.59,0
2022-02-08,Mall_7,Mall_7_Escalator_B,2.86,39.12,0
2022-02-09,Mall_7,Mall_7_Escalator_B,3.21,39.89,0
2022-02-10,Mall_7,Mall_7_Escalator_B,2.9,37.18,0
2022-02-11,Mall_7,Mall_7_Escalator_B,2.59,38.32,0
2022-02-12,Mall_7,Mall_7_Escalator_B,3.0,37.21,0
2022-02-13,Mall_7,Mall_7_Escalator_B,2.93,38.63,0
2022-02-14,Mall_7,Mall_7_Escalator_B,3.14,38.2,0
2022-02-15,Mall_7,Mall_7_Escalator_B,2.38,40.32,0
2022-02-16,Mall_7,Mall_7_Escalator_B,3.3,39.87,0
2022-02-17,Mall_7,Mall_7_Escalator_B,3.34,39.33,0
2022-02-18,Mall_7,Mall_7_Escalator_B,3.17,38.09,0
2022-02-19,Mall_7,Mall_7_Escalator_B,2.49,39.11,0
2022-02-20,Mall_7,Mall_7_Escalator_B,3.31,38.79,0
2022-02-21,Mall_7,Mall_7_Escalator_B,2.72,40.01,0
2022-02-22,Mall_7,Mall_7_Escalator_B,2.6,37.24,0
2022-02-23,Mall_7,Mall_7_Escalator_B,2.8,37.78,0
2022-02-24,Mall_7,Mall_7_Escalator_B,3.22,37.58,0
2022-02-25,Mall_7,Mall_7_Escalator_B,2.83,40.79,0
2022-02-26,Mall_7,Mall_7_Escalator_B,2.72,37.69,0
2022-02-27,Mall_7,Mall_7_Escalator_B,2.83,37.27,0
2022-02-28,Mall_7,Mall_7_Escalator_B,3.31,39.59,0
2022-03-01,Mall_7,Mall_7_Escalator_B,2.84,40.17,0
2022-03-02,Mall_7,Mall_7_Escalator_B,3.3,40.01,0
2022-03-03,Mall_7,Mall_7_Escalator_B,3.68,39.94,0
2022-03-04,Mall_7,Mall_7_Escalator_B,3.23,39.36,0
2022-03-05,Mall_7,Mall_7_Escalator_B,3.29,39.48,0
2022-03-06,Mall_7,Mall_7_Escalator_B,3.18,38.17,0
2022-03-07,Mall_7,Mall_7_Escalator_B,3.9,38.85,0
2022-03-08,Mall_7,Mall_7_Escalator_B,3.48,37.99,0
2022-03-09,Mall_7,Mall_7_Escalator_B,3.03,38.99,0
2022-03-10,Mall_7,Mall_7_Escalator_B,3.27,37.83,0
2022-03-11,Mall_7,Mall_7_Escalator_B,3.37,39.64,0
2022-03-12,Mall_7,Mall_7_Escalator_B,3.39,38.54,0
2022-03-13,Mall_7,Mall_7_Escalator_B,3.13,40.37,0
2022-03-14,Mall_7,Mall_7_Escalator_B,4.06,41.12,0
2022-03-15,Mall_7,Mall_7_Escalator_B,3.92,38.53,0
2022-03-16,Mall_7,Mall_7_Escalator_B,3.69,41.58,0
2022-03-17,Mall_7,Mall_7_Escalator_B,3.33,40.56,0
2022-03-18,Mall_7,Mall_7_Escalator_B,3.93,41.4,0
2022-03-19,Mall_7,Mall_7_Escalator_B,3.55,39.37,0
2022-03-20,Mall_7,Mall_7_Escalator_B,3.47,39.36,0
2022-03-21,Mall_7,Mall_7_Escalator_B,4.07,40.29,0
2022-03-22,Mall_7,Mall_7_Escalator_B,3.8,40.93,0
2022-03-23,Mall_7,Mall_7_Escalator_B,4.0,39.19,0
2022-03-24,Mall_7,Mall_7_Escalator_B,3.71,40.61,0
2022-03-25,Mall_7,Mall_7_Escalator_B,3.41,38.55,0
2022-03-26,Mall_7,Mall_7_Escalator_B,3.9,39.2,0
2022-03-27,Mall_7,Mall_7_Escalator_B,3.91,39.37,0
2022-03-28,Mall_7,Mall_7_Escalator_B,4.37,39.74,0
2022-03-29,Mall_7,Mall_7_Escalator_B,3.99,40.24,0
2022-03-30,Mall_7,Mall_7_Escalator_B,3.48,38.63,0
2022-03-31,Mall_7,Mall_7_Escalator_B,4.28,40.86,0
2022-04-01,Mall_7,Mall_7_Escalator_B,3.56,40.78,0
2022-04-02,Mall_7,Mall_7_Escalator_B,3.76,40.3,0
2022-04-03,Mall_7,Mall_7_Escalator_B,4.39,41.79,0
2022-04-04,Mall_7,Mall_7_Escalator_B,3.96,42.65,0
2022-04-05,Mall_7,Mall_7_Escalator_B,4.08,39.21,0
2022-04-06,Mall_7,Mall_7_Escalator_B,4.15,41.08,0
2022-04-07,Mall_7,Mall_7_Escalator_B,3.71,40.93,0
2022-04-08,Mall_7,Mall_7_Escalator_B,4.53,39.52,0
2022-04-09,Mall_7,Mall_7_Escalator_B,4.55,40.64,0
2022-04-10,Mall_7,Mall_7_Escalator_B,4.54,40.07,0
2022-04-11,Mall_7,Mall_7_Escalator_B,3.96,40.21,0
2022-04-12,Mall_7,Mall_7_Escalator_B,4.06,41.19,0
